lambda1,lambda2,lambda_Ox,lambda_Red,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1.3780228114697335,0.7256773920407368,0.5141733872011063,0.3731240026808508,10.574051555807507,-0.6380429579239104,10.574051555807507,0.21564814814814826,0.6038161641258386,246.182,240.134,246.038904672,90,0,0.36372940425065814,-0.3577976065084909,0.36372940425065814,0.3577976065084909,0.7777777777777778,1.1666666666666667,1.5,16.633222084393733,10.21893190517383,2.1749104953649137,-1.945328613708279,2.1946125053818175,-1.9633275149916023,5.561184272893751,-0.3894480859514455,2.480207291275671,573.2796739411083,13.120955864630139,8.885949158993041,8.885949158993041,8.575387400469408,4.809971401552682,4.809971401552682,3.27627181563277,3.27627181563277,2.1053333353188775,2.1053333353188775,1.3352166751173,1.3352166751173,-2.9,12779.801933971838,11.581462906523667,4.53458705796368,2.2649366445837904,100.23374473245362,20.228636537531145,0.0,0.0,11.387855989696922,0.0,11.635725555670057,0.0,0.0,0.0,0.0,0.0,44.08004741337621,12.13273413692322,0.0,9.846622097635342,11.635725555670057,0.0,9.967957041894417,0.0,0.0,0.0,56.6268389483008,0.0,11.387855989696922,0.0,11.635725555670057,0.0,0.0,19.81457913952976,0.0,20.228636537531145,0.0,36.39820241076966,0.0,11.387855989696922,0.0,112.05999999999999,9.846622097635342,20.228636537531145,0.0,23.02358154536698,0.0,0.0,36.39820241076966,0.0,0.0,9.967957041894417,0.0,0.0,0.0,27.38956065759637,21.148103111615015,0.43129629629629673,-0.6651738473167037,8.362880448475686,0.0,0.0,0.0,0.0,18,0,8,0,0,0,0,2,2,6,0,8,3,0,0,0,2,1.9599999999999995,60.77680000000001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1.0004109552816751,0.9995892135331931,0.20534554754971332,0.20526119437776083,5.06276100718065,0.5714073129251702,5.06276100718065,0.5714073129251702,0.7882078189021318,216.24,204.14399999999998,216.089877624,82,0,0.21303632142751144,-0.4809688528378422,0.4809688528378422,0.21303632142751144,0.75,1.1875,1.5625,16.47539744261182,10.224541007710302,2.031601968280715,-2.039439783289295,2.1919958364102965,-1.9285980772656957,5.548068207590595,0.39607951099563793,2.409806130001283,440.449905948586,11.380468888623982,9.175025387065398,9.175025387065398,7.83002980034506,4.8572059341040905,4.8572059341040905,3.130378092409946,3.130378092409946,2.1277906125915074,2.1277906125915074,1.3423350202986981,1.3423350202986981,-2.0999999999999996,6360.761034115205,10.418895545245709,4.6129365420065165,2.1076593968485864,93.88476797526098,9.473725907600098,0.0,0.0,11.759976672870742,0.0,0.0,0.0,9.967957041894417,0.0,0.0,12.13273413692322,12.13273413692322,12.13273413692322,25.60745107225199,9.473725907600098,0.0,0.0,9.967957041894417,0.0,0.0,14.219595082555067,36.39820241076966,0.0,23.147832662567666,9.473725907600098,0.0,11.759976672870742,0.0,24.187552124449482,0.0,0.0,0.0,36.39820241076966,0.0,11.387855989696922,0.0,44.24,0.0,0.0,0.0,0.0,11.759976672870742,11.387855989696922,0.0,26.352329219478285,24.26546827384644,9.967957041894417,9.473725907600098,10.1255220143613,0.0,8.59322373393802,0.0,1.5245370370370375,1.1428146258503407,11.103746693121693,0.0,0.0,3.176822562358277,0.16666666666666666,16,0,4,0,0,0,0,2,2,4,0,4,3,0,0,0,2,2.1608,60.57200000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1.4721123699561927,0.6792959697973043,0.44973028638954476,0.3054999710402052,11.567971466364323,-0.09883786848072518,11.567971466364323,0.09883786848072518,0.7733882526258404,240.26199999999997,228.16599999999994,240.089877624,90,0,0.16155269008390916,-0.2944246832187044,0.2944246832187044,0.16155269008390916,0.8333333333333334,1.2222222222222223,1.5555555555555556,16.139329497237718,10.017782279269468,2.15967848165277,-2.075968798847844,2.228684329288817,-2.0399282183336966,6.039341915821516,0.10028641291331392,2.6974636434800603,565.1959859811753,13.120955864630139,10.175025387065398,10.175025387065398,8.609060905280622,5.532543267981102,5.532543267981102,3.911511099925596,3.911511099925596,2.598318251804633,2.598318251804633,1.7561991205958665,1.7561991205958665,-2.36,13022.701377774381,12.106323039940829,4.873880457282246,2.176885409657637,104.71060594512797,0.0,11.387855989696922,11.566489892729878,0.0,0.0,0.0,19.55703141003806,0.0,0.0,0.0,0.0,38.112942673227685,23.520590126620142,0.0,9.589074368143644,11.566489892729878,0.0,9.967957041894417,0.0,13.847474399381248,0.0,47.78605840046659,0.0,11.387855989696922,0.0,0.0,0.0,0.0,21.534446934624295,0.0,0.0,34.56345175091889,36.65915541707259,0.0,11.387855989696922,0.0,59.92,0.0,9.589074368143644,0.0,11.566489892729878,22.514758973090913,0.0,13.847474399381248,36.65915541707259,0.0,9.967957041894417,0.0,0.0,0.0,31.491313303099012,0.0,1.8509259259259268,-0.19767573696145035,6.749755291005291,3.16739984882842,2.938281368102796,0.0,0.14285714285714285,18,0,4,0,0,0,0,2,2,4,0,4,3,0,0,0,2,2.548800000000001,67.47700000000002,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0.5723843285787268,1.747077881190554,0.23768818556910565,0.41525977162810035,12.005567916981608,-0.0058791572184424545,12.005567916981608,0.0058791572184424545,0.7802881898520585,268.316,252.18799999999993,268.121177752,102,0,0.16435109633816256,-0.2941201489241598,0.2941201489241598,0.16435109633816256,0.85,1.25,1.6,16.139967639004862,9.99034458397979,2.181912766676201,-2.0922571709210995,2.242183395444868,-2.0664016415773148,6.0526189560801305,0.09781993553795801,2.6352096234492692,592.930061455509,14.535169427003234,11.589238949438494,11.589238949438494,9.685070510202191,6.653863611540745,6.653863611540745,4.352598115836368,4.352598115836368,3.0827724829264755,3.0827724829264755,2.018926314933065,2.018926314933065,-2.36,40363.792313606515,14.057672088268342,6.191427298901629,2.6390250427960864,117.44049017392119,0.0,11.387855989696922,11.566489892729878,0.0,0.0,0.0,19.55703141003806,0.0,0.0,0.0,13.847474399381248,24.26546827384644,36.36223337247216,0.0,9.589074368143644,11.566489892729878,0.0,9.967957041894417,0.0,26.689117645233267,0.0,47.78605840046659,0.0,11.387855989696922,0.0,0.0,0.0,0.0,21.534446934624295,0.0,0.0,47.4050949967709,36.65915541707259,0.0,11.387855989696922,0.0,59.92,0.0,9.589074368143644,0.0,11.566489892729878,35.35640221894293,0.0,0.0,50.50662981645384,0.0,9.967957041894417,0.0,0.0,0.0,32.53065586419753,0.0,1.991857520786093,-0.011758314436884909,6.8882884542705956,3.9984914336104813,3.6024650415721844,0.0,0.25,20,0,4,0,0,0,0,2,2,4,0,4,5,0,0,0,2,3.3290000000000015,76.71100000000003,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1.18960742076502,0.840613451584653,0.7363215420032528,0.6189617928994884,12.634304768203577,-5.263131849962207,12.634304768203577,0.7447236394557823,0.6277629207409106,348.20199999999994,342.154,348.03334675200006,126,0,0.45444908241724435,-0.2838744326064693,0.45444908241724435,0.2838744326064693,0.7083333333333334,1.0416666666666667,1.3333333333333333,19.41715979136588,10.00146171545525,2.4324121002317733,-2.124501492479335,2.311371077198175,-2.254883903625429,6.0859933458938675,-0.08888011257988601,2.6789620129544724,730.8370553965411,18.120955864630133,11.442812225120761,11.442812225120761,11.031710636090995,6.166436687008784,6.166436687008784,4.452905092778934,4.452905092778934,2.8439090642072853,2.8439090642072853,1.8598641828804938,1.8598641828804938,-2.7799999999999994,134282.11213805084,17.571934383357327,6.021562725220975,3.415706950931289,129.7038183626854,0.0,11.387855989696922,0.0,0.0,11.566489892729878,12.35259703488695,19.55703141003806,0.0,26.34249028604892,0.0,0.0,24.26546827384644,12.393687143226153,11.126902983393991,35.93156465419256,11.566489892729878,0.0,9.967957041894417,0.0,12.35259703488695,0.0,47.78605840046659,0.0,11.387855989696922,0.0,26.34249028604892,0.0,0.0,33.88704396951125,0.0,0.0,20.715977351537635,36.65915541707259,0.0,11.387855989696922,0.0,59.92,46.433845900707745,35.93156465419256,0.0,0.0,0.0,36.65915541707259,0.0,0.0,0.0,9.967957041894417,0.0,75.80582860922146,0.0,29.88843183106576,0.0,-3.513056500377929,-4.608035714285714,3.510610591458806,-8.583778817082386,0.0,0.0,0.14285714285714285,24,0,4,0,0,0,0,2,2,4,0,10,3,0,0,0,2,3.6336000000000013,68.239,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0.641947422256501,1.5577599743058599,0.2374106364316625,0.3698287869077244,4.4658796296296295,0.9889899848828418,4.4658796296296295,0.9889899848828418,0.7799867324382611,212.29599999999996,196.16799999999995,212.131348512,82,0,0.09202525425607304,-0.2543171251754497,0.2543171251754497,0.09202525425607304,0.8125,1.25,1.625,14.762654480783748,10.030240036502114,2.0887341523943745,-2.0872687675068016,2.2270062900691037,-1.9682836737835563,5.6197390801614695,1.061285453096628,2.576878804239788,432.1664870484334,11.380468888623982,9.772742368510768,9.772742368510768,7.863703305156274,5.745615321076881,5.745615321076881,3.7293719918786725,3.7293719918786725,2.7686543686121485,2.7686543686121485,1.8742446080628457,1.8742446080628457,-1.7,6541.7163905250745,10.805788371993678,4.88280958043146,1.961052079561488,96.38756174504043,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,25.980208536304467,36.10128036616923,12.393687143226153,11.387855989696922,0.0,0.0,0.0,9.967957041894417,0.0,26.689117645233267,0.0,47.78605840046659,0.0,11.387855989696922,0.0,0.0,0.0,0.0,9.967957041894417,12.841643245852019,0.0,24.974377382775238,36.65915541707259,0.0,11.387855989696922,0.0,25.78,0.0,0.0,0.0,0.0,0.0,24.229499235548943,11.126902983393991,0.0,24.52642128014937,35.94816557819888,0.0,0.0,0.0,8.931759259259259,0.0,4.580277777777779,0.0,8.209019274376416,5.649831821617536,4.295778533635676,0.0,0.2857142857142857,16,0,2,0,0,0,0,2,2,2,0,2,3,0,0,0,2,3.2684000000000015,66.22400000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0.7354430927682678,1.3597245114314942,0.09245107431921455,0.12570799186001078,4.377676681783825,0.7825925925925926,4.377676681783825,0.7825925925925926,0.7064438601374146,232.28599999999997,220.18999999999994,232.100048384,86,0,0.10546945910636707,-0.25324591252625867,0.25324591252625867,0.10546945910636707,0.7777777777777778,1.2222222222222223,1.6111111111111112,14.76118790027074,10.06467061830118,2.0896031106052386,-2.0440298407450137,2.210433954651037,-1.9407412756351654,5.6921206229803625,1.2292364534288724,2.6673093851235787,617.7187528688659,12.794682450997076,10.358528806137672,10.358528806137672,8.863703305156275,5.6242949775172395,5.6242949775172395,3.549138664229802,3.549138664229802,2.359067481693503,2.359067481693503,1.6590856906117213,1.6590856906117213,-2.5799999999999996,16708.907635281266,11.892374825863707,5.660194552766639,2.3917201957075402,107.11589675755219,0.0,11.387855989696922,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,11.840868637711289,11.840868637711289,38.112942673227685,12.393687143226153,11.126902983393991,0.0,0.0,0.0,9.967957041894417,0.0,13.847474399381248,0.0,47.78605840046659,0.0,35.0695932651195,0.0,0.0,0.0,0.0,9.967957041894417,0.0,23.681737275422577,24.974377382775238,36.65915541707259,0.0,11.387855989696922,0.0,25.78,0.0,0.0,0.0,0.0,0.0,22.514758973090913,0.0,12.393687143226153,38.112942673227685,33.64969431731699,0.0,0.0,0.0,8.75535336356765,0.0,3.311209372637945,11.870097946586043,7.626892006802721,3.4881103552532124,3.615003621819098,0.0,0.125,18,0,2,0,0,0,0,2,2,2,0,2,1,0,0,0,2,2.886400000000001,72.57200000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1.0288935870400893,0.9719178082125967,0.39727622000545443,0.38611983300268665,12.580581774376418,-4.489331183862435,12.580581774376418,0.18085648148148104,0.7857211320600785,320.236,310.156,320.07481764,118,0,0.39262094907746625,-0.25431093114273823,0.39262094907746625,0.25431093114273823,0.6818181818181818,1.0454545454545454,1.3636363636363635,19.416943884403825,10.015095614125544,2.31973750749284,-2.1387871532677125,2.3099333641522435,-2.150489452841442,5.624262670924413,-0.12796379776077588,2.489019420352259,590.7667012459949,16.38046888862398,11.04052920656613,11.04052920656613,10.156596523969725,6.172401958918016,6.172401958918016,4.606173755594101,4.606173755594101,2.788645390952216,2.788645390952216,2.0208491450900157,2.0208491450900157,-2.1200000000000006,49715.192067103606,16.253966911818676,5.938823158991765,4.438391377861163,121.38077416259785,0.0,0.0,0.0,0.0,0.0,12.35259703488695,9.967957041894417,0.0,26.34249028604892,0.0,12.13273413692322,23.259637120317212,12.393687143226153,24.229499235548943,26.34249028604892,0.0,0.0,9.967957041894417,0.0,25.194240280738967,0.0,47.78605840046659,0.0,11.387855989696922,0.0,26.34249028604892,0.0,0.0,22.320554076781367,12.841643245852019,0.0,11.126902983393991,36.65915541707259,0.0,11.387855989696922,0.0,25.78,25.194240280738967,26.34249028604892,0.0,22.514758973090913,0.0,0.0,36.65915541707259,0.0,0.0,9.967957041894417,0.0,75.4834906462585,0.0,7.5878476946334095,0.0,-0.7837046485260752,0.0,4.969874574829932,-9.0908416005291,0.0,0.0,0.2857142857142857,22,0,2,0,0,0,0,2,2,2,0,8,3,0,0,0,2,4.353200000000002,66.98600000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1.16384164962233,0.8592234178287939,0.33910790660794976,0.29136945452845003,12.745652872260017,-0.6334589947089948,12.745652872260017,0.4150462962962964,0.7939001531318903,220.22199999999998,210.14199999999997,220.08120476,82,0,0.11667234994094158,-0.2542140983337242,0.2542140983337242,0.11667234994094158,0.8125,1.25,1.625,19.1425502587176,10.076788960721412,2.108635577634555,-2.0697994932571584,2.233238600458718,-1.9624568569660041,5.616875248345459,0.4810232915315729,2.576878804239788,440.449905948586,11.380468888623982,8.528671314529221,8.528671314529221,7.863703305156274,4.865924242528636,4.865924242528636,3.28952645260455,3.28952645260455,2.294786658473316,2.294786658473316,1.5193155909445746,1.5193155909445746,-1.84,6541.7163905250745,10.670299983987857,4.787865961199294,1.909838584710744,91.9887483220997,0.0,13.349181944549816,0.0,0.0,0.0,0.0,9.967957041894417,8.78083009534964,0.0,0.0,12.13273413692322,12.13273413692322,23.520590126620142,11.387855989696922,8.78083009534964,0.0,0.0,9.967957041894417,0.0,13.349181944549816,0.0,47.78605840046659,0.0,11.387855989696922,0.0,8.78083009534964,0.0,0.0,9.967957041894417,13.349181944549816,0.0,11.126902983393991,36.65915541707259,0.0,11.387855989696922,0.0,25.78,13.349181944549816,8.78083009534964,0.0,0.0,22.514758973090913,0.0,0.0,36.65915541707259,0.0,9.967957041894417,0.0,25.491305744520034,0.0,8.118425925925926,0.0,1.6836111111111118,0.0,6.546621315192744,3.093620559334845,-1.2669179894179892,0.0,0.16666666666666666,16,0,2,0,0,0,0,2,2,2,0,4,3,0,0,0,2,3.082600000000001,57.09200000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0.4027941107214362,2.482657947031352,0.23300522409638955,0.5784722713027226,13.668723663076342,-6.132666643046107,13.668723663076342,0.2222368669690098,0.6494639093052341,392.19599999999997,386.148,392.037130392,142,0,0.45764260773760107,-0.25407356760944455,0.45764260773760107,0.25407356760944455,0.5384615384615384,0.8461538461538461,1.1153846153846154,19.434183790700995,9.975846358231419,2.6191040751972134,-2.243531099118959,2.495813158610879,-2.3571939977951883,5.646192503498494,-0.2895857730865944,2.782718238363437,727.2998821063551,19.96625532625088,12.138173536229942,12.138173536229942,11.710343431045079,6.514117342563375,6.514117342563375,4.943442891190669,4.943442891190669,3.2283123917624583,3.2283123917624583,2.0001429197646705,2.0001429197646705,-2.4000000000000004,254049.7768160459,19.918593429836736,6.092973372781066,3.190498997549566,138.04291577430277,0.0,0.0,0.0,0.0,0.0,24.197655371076102,9.967957041894417,0.0,43.90415047674821,0.0,0.0,24.26546827384644,12.393687143226153,22.514758973090913,43.90415047674821,0.0,0.0,9.967957041894417,0.0,24.197655371076102,0.0,47.78605840046659,0.0,11.387855989696922,0.0,43.90415047674821,0.0,0.0,22.320554076781367,11.845058336189153,0.0,11.126902983393991,36.65915541707259,0.0,11.387855989696922,0.0,25.78,46.71241434416702,43.90415047674821,0.0,12.13273413692322,24.52642128014937,0.0,0.0,0.0,0.0,9.967957041894417,0.0,130.34848946523053,0.0,6.283542139077853,0.0,-6.667084278155707,-11.113287745653817,1.7559771825396828,-10.940970096371881,0.0,0.0,0.2857142857142857,26,0,2,0,0,0,0,2,2,2,0,12,3,0,0,0,2,5.451800000000002,67.366,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1.049268524843149,0.953044884434598,0.4139400526798856,0.39450344966915296,11.103619115856219,-0.4683172188628537,11.103619115856219,0.25657596371882097,0.7950040980565382,272.25999999999993,260.16399999999993,272.079706864,102,0,0.30760115109245245,-0.4243188436758763,0.4243188436758763,0.30760115109245245,0.85,1.25,1.6,16.54055374112213,10.183600286943252,2.160100363061985,-2.099336992657593,2.3217433398825733,-2.062990908383764,5.773468337482068,-0.13249003689049563,2.5092003046132936,597.6270925467024,14.535169427003233,10.991521967993124,10.991521967993124,9.575387400469408,5.849039848908829,5.849039848908829,3.8875773280887604,3.8875773280887604,2.273062459254877,2.273062459254877,1.6111916107959057,1.6111916107959057,-2.76,31102.41606959422,13.666573561095722,5.920757281602167,3.1665248106026462,114.93769640414175,9.473725907600098,11.387855989696922,11.49902366656781,0.0,0.0,11.938610575903699,19.55703141003806,0.0,0.0,0.0,0.0,24.26546827384644,26.2411615426074,0.0,19.06280027574374,11.938610575903699,0.0,9.967957041894417,0.0,13.847474399381248,0.0,36.65915541707259,0.0,22.886879656264732,9.473725907600098,0.0,11.49902366656781,0.0,21.906567617798114,9.589074368143644,0.0,13.847474399381248,36.65915541707259,0.0,11.387855989696922,0.0,78.38000000000001,11.938610575903699,9.589074368143644,0.0,11.49902366656781,11.387855989696922,0.0,26.2411615426074,24.26546827384644,0.0,9.967957041894417,9.473725907600098,10.155684051398337,0.0,30.485067029898374,0.0,0.6658333333333337,-0.4234825102880646,6.456701940035273,3.072533068783069,2.587663086839674,0.0,0.14285714285714285,20,0,6,0,0,0,0,2,2,6,0,6,3,0,0,0,2,1.9941999999999998,70.08600000000003,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0.6402775196740228,1.5618227554031863,0.2812497952076042,0.43926233010772214,5.617387942316844,-1.0279323437193815,5.617387942316844,0.36735638699924467,0.745908766823835,354.02000000000004,345.956,351.933988216,106,0,0.2474741049539944,-0.45835085892871613,0.45835085892871613,0.2474741049539944,0.75,1.15,1.5,35.54137787611988,10.186287842196865,2.1682918390217862,-2.1346930409439033,2.3416995697986405,-2.0485351607752667,6.4320341287375635,0.3479533368048024,2.456870416878465,529.3887098881233,14.535169427003233,9.841583817481558,12.865299601555378,9.575387400469408,5.376819349716104,7.122562471604042,3.457297737976315,5.48965214122383,2.1977998328365493,2.5541481553864487,1.5189368478847158,1.9028488091091216,-0.9400000000000002,31102.41606959422,15.448863320308268,7.178277032397415,4.025913228949252,135.09783288278766,9.473725907600098,11.387855989696922,11.49902366656781,10.044660063673929,0.0,0.0,9.967957041894417,0.0,0.0,0.0,46.40375956093006,24.26546827384644,12.393687143226153,0.0,9.473725907600098,46.40375956093006,0.0,9.967957041894417,0.0,10.044660063673929,0.0,36.65915541707259,0.0,22.886879656264732,9.473725907600098,0.0,11.49902366656781,46.40375956093006,20.012617105568346,0.0,0.0,0.0,36.65915541707259,0.0,11.387855989696922,0.0,44.24,10.044660063673929,0.0,0.0,0.0,22.886879656264732,0.0,0.0,36.65915541707259,0.0,9.967957041894417,55.87748546853017,10.53310122197027,22.469551769267376,8.397969891660367,-2.0558646874387616,0.8395987654320993,0.7347127739984893,6.6979994261078915,3.1607086167800453,0.0,0.0,0.16666666666666666,20,0,4,0,0,0,0,2,2,4,0,8,5,0,0,0,2,4.423600000000001,79.71200000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
