MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
4.269976851851852,0.8471990740740741,4.269976851851852,0.8471990740740741,0.7691909322181663,313.98,307.932,311.89032097191,71,1,0.06335803333343182,-0.6765507639067387,0.6765507639067387,0.06335803333343182,1.2857142857142858,2.142857142857143,2.857142857142857,79.91976168720343,10.19036412806838,2.035218560830198,-2.275596161468684,2.3451466230759275,-1.9329924660088027,9.115971815604613,1.2474623768044846,2.491581127647903,410.3379547546183,9.966255326250886,7.114457752156127,10.286450830385537,6.787693700234704,4.002259450526467,5.588255989641171,2.6676636563755944,4.376337454724636,1.7412545502493413,3.02105880542024,1.1198741960596006,2.005420016160958,-0.6100000000000001,2096.6944183361034,9.926624682900304,4.275265954574821,1.9073457125168758,99.37568184941955,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,6.544756405912575,33.77902342467294,28.06267803487257,15.151935641650175,5.693927994848461,0.0,37.55692710895453,0.0,4.9839785209472085,0.0,0.0,0.0,56.99218299700853,0.0,0.0,0.0,0.0,0.0,31.859887795898697,4.9839785209472085,0.0,6.544756405912575,5.693927994848461,39.436709992241155,0.0,11.013827917062164,0.0,26.990000000000002,0.0,0.0,0.0,0.0,0.0,20.34605937794139,0.0,12.741599977525652,24.284774350590983,42.16065492085224,0.0,1.887777777777778,6.8876029856387,4.269976851851852,4.269976851851852,1.6943981481481485,0.0,3.827263321995465,5.578467025699169,1.7512037037037036,0.0,0.0,14,0,2,0,1,1,0,1,1,1,0,4,1,0,0,0,2,4.012890000000001,64.58300000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.942656840513983,0.4145370370370369,8.942656840513983,0.4145370370370369,0.7069315608040034,206.208,200.15999999999997,206.05979477191,75,1,0.10134967770474158,-0.676390683276877,0.676390683276877,0.10134967770474158,1.25,2.125,2.875,14.913777336545404,10.052236462715275,2.0669496006848616,-2.2701939572659597,2.2957382328111353,-1.9761520195784295,5.837957682054356,1.237948337120639,2.6067117587567017,555.1168719334516,11.380468888623982,8.252955997137589,8.252955997137589,7.863703305156274,4.571508573017198,4.571508573017198,3.0227454619797802,3.0227454619797802,2.0806327581446666,2.0806327581446666,1.3684503892309747,1.3684503892309747,-2.5899999999999994,6541.7163905250745,9.945906661317874,4.2883675352311,1.6457695864053643,93.15563022986744,5.316788604006331,6.069221312792274,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,10.523783109476973,6.544756405912575,17.849079526723596,12.13273413692322,11.769948101682344,17.32660079933773,0.0,5.697039313055833,10.523783109476973,4.9839785209472085,0.0,0.0,0.0,59.173646948737684,0.0,12.138442625584547,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,29.206982140974095,11.257379486545457,36.054722452273325,0.0,11.013827917062164,0.0,74.57,0.0,0.0,0.0,0.0,22.527523329670558,0.0,0.0,37.02637432811663,12.138442625584547,10.30076712495354,10.523783109476973,0.0,0.0,4.092268518518519,21.977582199546486,1.7219444444444452,0.0,7.395482804232804,4.903984315948602,1.5754043839758125,0.0,0.0,16,0,4,0,1,1,0,1,1,3,0,4,1,0,0,0,2,2.2932500000000005,58.28400000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.346851851851852,0.9774074074074075,4.346851851851852,0.9774074074074075,0.6578779114880912,184.242,172.14599999999996,184.10059696391,71,1,0.05122194681977149,-0.6772735059066554,0.6772735059066554,0.05122194681977149,1.2857142857142858,2.142857142857143,2.857142857142857,14.912048749657263,10.059040021570492,2.013155618811278,-2.2890041410919206,2.294316813637628,-1.9614050083074623,5.7974927647866155,1.2029144082455698,2.491581127647903,402.53768569483805,9.966255326250886,8.358528806137674,8.358528806137674,6.787693700234704,4.62429497751724,4.62429497751724,3.3378137988246146,3.3378137988246146,2.243199979937753,2.243199979937753,1.4671895572827096,1.4671895572827096,-1.5699999999999998,2096.6944183361034,9.003504046519028,3.6607003166944834,1.5540348718694548,84.37047086693003,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,12.241795718968408,23.79151181219864,25.477292959539852,6.196843571613076,5.693927994848461,0.0,5.697039313055833,0.0,4.9839785209472085,0.0,13.847474399381248,0.0,59.173646948737684,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,13.4684936056032,18.18111668623608,36.054722452273325,0.0,11.013827917062164,0.0,26.990000000000002,0.0,0.0,0.0,0.0,0.0,22.527523329670558,0.0,12.741599977525652,12.142387175295491,36.290628699630275,0.0,0.0,0.0,4.346851851851852,4.346851851851852,4.277592592592593,0.0,3.993611111111111,5.795648148148148,5.906111111111111,0.0,0.16666666666666666,14,0,2,0,1,1,0,1,1,1,0,2,1,0,0,0,2,3.2263100000000016,58.36700000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.03519038229862,0.7072960205882147,6.03519038229862,0.7072960205882147,0.4813689156025987,377.27400000000006,363.16200000000015,376.05395238791,127,1,0.056493744534057505,-0.6769763298487884,0.6769763298487884,0.056493744534057505,0.7692307692307693,1.4230769230769231,2.1153846153846154,35.49678432379185,9.949371230756505,2.112797966540152,-2.3105134854260476,2.387382237979447,-1.9864748588419319,6.305264971112763,1.2698171998766252,1.885808404155501,987.410650727751,17.93251065250177,13.733259905673135,15.245117797710046,12.720346690612276,8.144993860618303,8.900922806636757,5.812924713891416,6.685796274835385,4.150181723249895,4.654134353928867,2.912794174859274,3.1647704901987592,-2.549999999999999,1375989.3364372712,16.89367694512241,7.364907460058005,3.3887783434906664,162.36130750402822,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,12.241795718968408,65.68575533644085,47.03184285577131,21.805561690792725,5.693927994848461,0.0,34.47202362359013,0.0,4.9839785209472085,0.0,0.0,0.0,112.17674559384398,0.0,11.126902983393991,0.0,0.0,0.0,23.20187978046503,4.9839785209472085,0.0,6.544756405912575,11.257379486545457,79.01255446989695,10.045266627482652,27.713835430525425,0.0,26.990000000000002,0.0,0.0,0.0,0.0,10.045266627482652,33.65442631306455,0.0,12.741599977525652,72.81571089828387,10.30076712495354,23.20187978046503,0.0,12.07038076459724,4.629911641611376,6.044503682787807,5.784558942918733,0.0,19.476216887402856,5.763204658185417,1.7867789780521262,0.0,0.0,26,0,2,0,1,1,2,1,3,1,0,4,3,0,0,0,4,7.028990000000005,109.748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.813254913076342,-4.815492724867725,12.813254913076342,0.6638567649281932,0.7010380543540207,292.182,286.134,292.04406609191,107,1,0.4179376636600708,-0.677000465724595,0.677000465724595,0.4179376636600708,1.0,1.7,2.3,19.417040928756542,10.027864288693879,2.372952168157106,-2.3146844017616925,2.4202288916473003,-2.1668216489326735,5.814609406670255,-0.13765923124506466,2.661746015278371,568.0456588268719,14.966255326250888,9.626315644193035,9.626315644193035,9.210343431045079,5.258188396544921,5.258188396544921,3.7946568023150715,3.7946568023150715,2.4505301045070054,2.4505301045070054,1.645505142635838,1.645505142635838,-1.9899999999999998,21565.261901445698,14.419762463400724,4.841221870839234,2.781675552804342,109.36368328448745,5.316788604006331,0.0,0.0,0.0,0.0,12.35259703488695,4.9839785209472085,0.0,26.34249028604892,12.241795718968408,12.152040213667762,12.13273413692322,11.769948101682344,11.257379486545457,26.34249028604892,5.697039313055833,0.0,4.9839785209472085,0.0,12.35259703488695,0.0,59.173646948737684,0.0,0.0,0.0,26.34249028604892,0.0,0.0,11.160277038390683,6.176298517443475,6.544756405912575,11.257379486545457,36.054722452273325,0.0,11.013827917062164,0.0,26.990000000000002,34.880120364557506,26.34249028604892,0.0,0.0,12.142387175295491,24.883987152821142,0.0,0.0,0.0,10.30076712495354,0.0,76.87952947845807,0.0,3.407060185185185,3.407060185185185,-4.199768518518519,0.0,1.666361961451247,-6.979100056689344,0.9855234315948602,0.0,0.16666666666666666,20,0,2,0,1,1,0,1,1,1,0,8,1,0,0,0,2,4.479090000000001,59.01300000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.969596245905769,0.5491666666666668,5.969596245905769,0.5491666666666668,0.7144246755766153,225.07800000000003,219.02999999999997,223.99135213191,71,1,0.06813502913779153,-0.6762479615862659,0.6762479615862659,0.06813502913779153,1.2857142857142858,2.142857142857143,2.857142857142857,35.49679218299702,10.184918598872155,2.0414609523634737,-2.271667747142897,2.3349633708027695,-1.93300714732794,6.366091936239821,1.266199741448369,2.491581127647903,410.3379547546183,9.966255326250886,7.114457752156127,8.626315644193037,6.787693700234704,4.002259450526467,4.758188396544922,2.6676636563755944,3.4820639098568065,1.7412545502493413,2.351243953039143,1.1198741960596006,1.5419493405702744,-0.9900000000000001,2096.6944183361034,9.56064165954674,4.028593165478673,1.7637137084390553,92.24711909190016,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,6.544756405912575,34.97493920035475,18.208754243757102,11.229129923726674,10.716561308589787,0.0,28.898919093520867,0.0,4.9839785209472085,0.0,0.0,0.0,58.09201059282634,0.0,0.0,0.0,0.0,0.0,23.20187978046503,4.9839785209472085,0.0,6.544756405912575,5.693927994848461,35.51390427431765,5.022633313741326,11.013827917062164,0.0,26.990000000000002,0.0,0.0,0.0,0.0,21.44588697375922,0.0,0.0,37.02637432811663,0.0,10.30076712495354,23.20187978046503,0.0,11.939192491811538,4.130462962962963,5.228796296296297,1.221790123456791,0.0,3.5253728898966994,5.18432350718065,1.6589506172839505,0.0,0.0,14,0,2,0,1,1,0,1,1,1,0,4,1,0,0,0,2,3.7476900000000013,58.81900000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.186152683295541,-0.5786111111111112,13.186152683295541,0.0642592592592588,0.6714926572408535,192.16799999999998,186.11999999999998,192.05045321191,71,1,0.14718421564561582,-0.6750407407468976,0.6750407407468976,0.14718421564561582,1.2857142857142858,2.142857142857143,2.857142857142857,19.14408954921242,10.168349245460853,2.065247706698277,-2.2577295267073185,2.300420653057522,-1.9634865829674801,5.7762014700151,0.612639814699856,2.491581127647903,410.3379547546183,9.966255326250886,7.114457752156127,7.114457752156127,6.787693700234704,4.002259450526467,4.002259450526467,2.6676636563755944,2.6676636563755944,1.7412545502493413,1.7412545502493413,1.1198741960596006,1.1198741960596006,-1.71,2096.6944183361034,8.869309392093152,3.573528750245497,1.5051915554485125,79.9716574439893,5.316788604006331,11.64409472046406,0.0,0.0,0.0,0.0,4.9839785209472085,8.78083009534964,0.0,6.544756405912575,11.773059419889714,18.208754243757102,6.196843571613076,5.693927994848461,8.78083009534964,5.697039313055833,0.0,4.9839785209472085,0.0,0.0,0.0,59.681185647435484,0.0,0.0,0.0,8.78083009534964,0.0,0.0,4.9839785209472085,0.0,12.361977246958471,5.693927994848461,36.308491801622225,0.0,11.013827917062164,0.0,26.990000000000002,11.64409472046406,8.78083009534964,0.0,11.390967307904294,0.0,0.0,37.02637432811663,0.0,0.0,10.30076712495354,0.0,26.372305366591082,0.0,3.731851851851852,3.731851851851852,-0.1285185185185176,-1.1572222222222215,2.662828798185941,4.058199168556311,1.3953703703703704,0.0,0.0,14,0,2,0,1,1,0,1,1,1,0,4,1,0,0,0,2,2.9640900000000014,49.02200000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.844154856387,-0.6520445956160241,10.844154856387,0.11592592592592532,0.5975274009653124,246.18200000000004,240.134,246.03945325191,91,1,0.29334217426406917,-0.6717083177997377,0.6717083177997377,0.29334217426406917,1.2222222222222223,2.0,2.6666666666666665,16.632471663967653,10.127996470682135,2.2065002354802545,-2.240136141784389,2.3330552706975403,-2.0591243795533485,5.813678013711613,-0.4177204071512856,2.631757254707489,578.9953410278474,13.120955864630139,8.885949158993041,8.885949158993041,8.609060905280622,4.801805316357419,4.801805316357419,3.2564887873022257,3.2564887873022257,2.190527142742363,2.190527142742363,1.4531925216434458,1.4531925216434458,-2.77,13022.701377774381,11.707729070975642,4.615578788839597,2.0289380638767316,100.94653808313643,5.316788604006331,5.693927994848461,0.0,0.0,11.384425587739395,0.0,25.212615058478352,0.0,0.0,6.544756405912575,6.076020106833881,11.763406381517443,18.339230746908566,9.846622097635342,9.846622097635342,11.384425587739395,0.0,4.9839785209472085,0.0,0.0,0.0,73.96276677755841,0.0,0.0,0.0,5.687386274683562,0.0,0.0,14.830600618582551,0.0,26.77339294344372,5.693927994848461,36.17865723525989,0.0,11.013827917062164,0.0,113.27,9.846622097635342,20.228636537531145,0.0,22.775392895643687,0.0,0.0,37.02637432811663,0.0,0.0,10.30076712495354,0.0,0.0,0.0,24.188850151171582,25.49293934240363,-0.8720370370370356,0.0,2.6082794784580496,3.928457105064248,1.320177626606198,0.0,0.0,18,0,8,0,1,1,0,1,1,5,0,8,3,0,0,0,2,2.0403899999999995,61.60480000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.241178193499622,0.6800925925925927,5.241178193499622,0.6800925925925927,0.7793850343270715,216.24,204.14399999999998,216.09042620391,83,1,0.1428788169549677,-0.6743786362086505,0.6743786362086505,0.1428788169549677,1.25,2.125,2.875,16.47167830520902,10.150413380619149,2.0807425582559675,-2.2875720549928333,2.333688586222716,-2.0000849474244973,5.803071907661451,0.30787689696997084,2.493213456137206,438.3998302625088,11.380468888623982,9.1750253870654,9.1750253870654,7.863703305156274,4.849039848908829,4.849039848908829,3.108538225726299,3.108538225726299,2.2055181835033357,2.2055181835033357,1.4662151833937704,1.4662151833937704,-1.9699999999999998,6541.7163905250745,10.544561916309322,4.7001722254361855,1.8628181326541098,94.59756132594379,14.790514511606428,11.50867670494008,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,6.544756405912575,11.773059419889714,18.208754243757102,6.196843571613076,19.91352307740353,9.473725907600098,5.697039313055833,0.0,4.9839785209472085,0.0,0.0,14.219595082555067,53.7962557986276,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,19.203573603502274,4.736862953800049,6.544756405912575,5.693927994848461,36.240782793860234,0.0,11.013827917062164,0.0,45.45,0.0,0.0,0.0,0.0,22.899644012844373,0.0,0.0,26.96119506008072,24.284774350590983,10.30076712495354,9.473725907600098,10.482356386999244,0.0,4.260879629629629,4.260879629629629,1.3656481481481486,1.3601851851851854,3.6609155328798186,5.361285903250189,1.7003703703703703,3.214145880574452,0.16666666666666666,16,0,4,0,1,1,0,1,1,3,0,4,3,0,0,0,2,2.5104900000000008,61.51700000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.237592592592593,0.8617361111111113,4.237592592592593,0.8617361111111113,0.7691909322181663,313.97999999999996,307.932,311.89032097191,71,1,0.04920833828861018,-0.6774343809941515,0.6774343809941515,0.04920833828861018,1.2857142857142858,2.142857142857143,2.857142857142857,79.91976164939167,10.191647534165773,1.9809191790416314,-2.2611923853251255,2.293370612564746,-1.909486602314767,9.115061135928539,1.2572947027078711,2.3564832505983127,410.3379547546183,9.966255326250886,7.1144577521561265,10.286450830385535,6.7540201954234895,3.990293322239052,5.576289861353757,2.718599690572551,4.54995074815593,1.7063966899357201,2.6928999673698,1.0896801434904224,1.7597767033621325,-0.6100000000000001,1970.1337814922244,9.926624682900304,4.275265954574821,2.247472443853604,99.37568184941952,5.316788604006331,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,12.241795718968408,44.01192800956646,12.13273413692322,20.845863636498635,0.0,0.0,37.55692710895453,0.0,4.9839785209472085,0.0,0.0,0.0,56.99218299700853,0.0,0.0,0.0,0.0,0.0,31.859887795898697,4.9839785209472085,0.0,6.544756405912575,5.693927994848461,39.436709992241155,0.0,11.013827917062164,0.0,26.990000000000002,0.0,0.0,0.0,0.0,0.0,20.34605937794139,0.0,12.741599977525652,24.284774350590983,42.16065492085224,0.0,2.0079176114890402,6.7968785430839,4.237592592592593,4.237592592592592,1.7234722222222225,0.0,3.8296210081254722,5.5816065523431595,1.751985544217687,0.0,0.0,14,0,2,0,1,1,0,1,1,1,0,4,1,0,0,0,2,4.012890000000001,64.58300000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
